"","symbol","date","close","volume","name","gics_sector","gics_sub_industry","headquarters","key_people","number_of_employees"
"231","AMZN",2021-08-16,3298.98999,3319700,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"232","AMZN",2021-08-17,3241.959961,3387900,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"233","AMZN",2021-08-18,3201.219971,2804300,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"234","AMZN",2021-08-19,3187.75,3782900,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"235","AMZN",2021-08-20,3199.949951,3358400,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"236","AMZN",2021-08-23,3265.870117,3268100,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"237","AMZN",2021-08-24,3305.780029,2551800,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"238","AMZN",2021-08-25,3299.179932,1680300,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"239","AMZN",2021-08-26,3316,2098800,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"240","AMZN",2021-08-27,3349.629883,2402400,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"241","AMZN",2021-08-30,3421.570068,3192200,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"242","AMZN",2021-08-31,3470.790039,4356400,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"243","AMZN",2021-09-01,3479,3629900,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"244","AMZN",2021-09-02,3463.120117,2923700,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"245","AMZN",2021-09-03,3478.050049,2575700,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"246","AMZN",2021-09-07,3509.290039,2737900,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"247","AMZN",2021-09-08,3525.5,3053400,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"248","AMZN",2021-09-09,3484.159912,2719200,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"249","AMZN",2021-09-10,3469.149902,2397300,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"250","AMZN",2021-09-13,3457.169922,2569000,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"251","AMZN",2021-09-14,3450,1936900,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"252","AMZN",2021-09-15,3475.790039,2957500,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"253","AMZN",2021-09-16,3488.23999,2583600,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"254","AMZN",2021-09-17,3462.52002,4616600,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"255","AMZN",2021-09-20,3355.72998,4669100,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"256","AMZN",2021-09-21,3343.629883,2780900,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"257","AMZN",2021-09-22,3380.050049,2411400,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"258","AMZN",2021-09-23,3416,2379400,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"259","AMZN",2021-09-24,3425.52002,2116200,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"260","AMZN",2021-09-27,3405.800049,3634500,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"261","AMZN",2021-09-28,3315.959961,4430800,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"262","AMZN",2021-09-29,3301.120117,2562300,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"263","AMZN",2021-09-30,3285.040039,2842400,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"264","AMZN",2021-10-01,3283.26001,2835600,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"265","AMZN",2021-10-04,3189.780029,4523100,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"266","AMZN",2021-10-05,3221,3269200,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"267","AMZN",2021-10-06,3262.01001,2533000,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"268","AMZN",2021-10-07,3302.429932,2409100,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"269","AMZN",2021-10-08,3288.620117,1998200,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"270","AMZN",2021-10-11,3246.300049,2034200,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"271","AMZN",2021-10-12,3247.330078,1819600,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"272","AMZN",2021-10-13,3284.280029,2420100,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"273","AMZN",2021-10-14,3299.860107,2109500,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"274","AMZN",2021-10-15,3409.02002,5179900,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"275","AMZN",2021-10-18,3446.73999,3174100,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"276","AMZN",2021-10-19,3444.149902,2386100,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"277","AMZN",2021-10-20,3415.060059,2139800,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"278","AMZN",2021-10-21,3435.01001,1881400,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"279","AMZN",2021-10-22,3335.550049,3139100,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"280","AMZN",2021-10-25,3320.370117,2226000,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"281","AMZN",2021-10-26,3376.070068,2698300,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"282","AMZN",2021-10-27,3392.48999,2702200,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"283","AMZN",2021-10-28,3446.570068,5708700,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"284","AMZN",2021-10-29,3372.429932,6486100,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"285","AMZN",2021-11-01,3318.110107,3608900,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"286","AMZN",2021-11-02,3312.75,2627600,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"287","AMZN",2021-11-03,3384,3397200,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"288","AMZN",2021-11-04,3477,5353000,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"289","AMZN",2021-11-05,3518.98999,4997000,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"290","AMZN",2021-11-08,3488.97998,3074000,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"291","AMZN",2021-11-09,3576.22998,4294900,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"292","AMZN",2021-11-10,3482.050049,4027400,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"293","AMZN",2021-11-11,3472.5,2264400,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"294","AMZN",2021-11-12,3525.149902,2689400,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"295","AMZN",2021-11-15,3545.679932,2929700,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"296","AMZN",2021-11-16,3540.699951,2217100,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"297","AMZN",2021-11-17,3549,2560300,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"298","AMZN",2021-11-18,3696.060059,5703500,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"299","AMZN",2021-11-19,3676.570068,4936700,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"300","AMZN",2021-11-22,3572.570068,4842200,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"301","AMZN",2021-11-23,3580.040039,3690200,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"302","AMZN",2021-11-24,3580.409912,2328000,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"303","AMZN",2021-11-26,3504.560059,2991300,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"304","AMZN",2021-11-29,3561.570068,3265600,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"305","AMZN",2021-11-30,3507.070068,4001100,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"306","AMZN",2021-12-01,3443.719971,3745800,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"307","AMZN",2021-12-02,3437.360107,3236300,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"308","AMZN",2021-12-03,3389.790039,4035600,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"309","AMZN",2021-12-06,3427.370117,3443000,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"310","AMZN",2021-12-07,3523.290039,3320500,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"311","AMZN",2021-12-08,3523.159912,2262700,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"312","AMZN",2021-12-09,3483.419922,2303100,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"313","AMZN",2021-12-10,3444.23999,3034500,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"314","AMZN",2021-12-13,3391.350098,3108500,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"315","AMZN",2021-12-14,3381.830078,2798800,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"316","AMZN",2021-12-15,3466.300049,3789700,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"317","AMZN",2021-12-16,3377.419922,3043800,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"318","AMZN",2021-12-17,3400.350098,4277100,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"319","AMZN",2021-12-20,3341.580078,2868600,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"320","AMZN",2021-12-21,3408.340088,2797800,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"321","AMZN",2021-12-22,3420.73999,2751800,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"322","AMZN",2021-12-23,3421.370117,1839400,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"323","AMZN",2021-12-27,3393.389893,2934400,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"324","AMZN",2021-12-28,3413.219971,2731900,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"325","AMZN",2021-12-29,3384.02002,1787700,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"326","AMZN",2021-12-30,3372.889893,1879200,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"327","AMZN",2021-12-31,3334.340088,2391500,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"328","AMZN",2022-01-03,3408.090088,3176000,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"329","AMZN",2022-01-04,3350.439941,3536300,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
"330","AMZN",2022-01-05,3287.139893,3215100,"Amazon","Consumer Discretionary","Internet & Direct Marketing Retail","Seattle, Washington, U.S.","Jeff Bezos(executive chairman)Andy Jassy(president and CEO)","1,608,000 (Dec. 2021)[1]U.S.: 950,000 (June 2021)[4]"
